Length,Diameter,Height,Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M
1.1125,0.85,0.3,12.68640125,2.93417325,3.685435,9,0,0,1
0.75,0.55,0.2,3.4302895,1.190679,0.9922325,5,0,1,0
1.6375,1.45,0.5125,58.98113475,9.68135425,17.0380495,17,0,0,1
1.15,0.9125,0.2875,12.71475075,2.3530085,4.819415,14,1,0,0
0.8125,0.6,0.1875,5.3013565,1.26155275,1.417475,6,0,1,0
1.5,1.1875,0.3875,30.0221205,5.386405,11.056305,11,1,0,0
1.4625,1.175,0.4125,39.9444455,6.4920355,8.3631025,10,0,0,1
1.1375,0.8875,0.2,12.813974,2.82077525,3.5436875,9,0,1,0
1.3125,0.9125,0.425,27.22969475,6.30776375,7.824462,10,0,0,1
1.2375,0.9875,0.3375,17.95940825,3.67126025,4.23825025,8,0,0,1
0.5875,0.4375,0.1375,1.8994165,0.35436875,0.510291,6,0,1,0
1.3625,1.125,0.375,24.93338525,4.252425,7.44174375,11,0,0,1
1.25,0.975,0.325,20.0997955,4.762716,5.10291,11,0,0,1
1.4,1.15,0.5875,23.79940525,4.4508715,8.6465975,12,0,0,1
0.925,0.6875,0.2,6.4353365,1.77184375,1.984465,8,1,0,0
1.3375,1.1375,0.35,28.39202425,5.00368675,6.917278,9,0,1,0
1.6375,1.3,0.4125,39.95862025,8.2497045,11.4815475,9,0,0,1
0.9875,0.7375,0.2875,8.958442,1.68679525,3.13261975,12,0,0,1
1.4625,1.05,0.3625,19.09338825,3.81300775,6.23689,9,0,1,0
1.025,0.8125,0.275,9.241937,2.1262125,2.8632995,8,0,1,0
1.3125,1.0625,0.3125,23.019794,4.83358975,5.5281525,8,0,0,1
1.5625,1.25,0.375,27.0170735,6.33611325,8.6465975,15,1,0,0
1.375,1.0625,0.3125,27.328918,4.5075705,6.0951425,8,1,0,0
0.6,0.45,0.1375,1.57339725,0.3685435,0.510291,4,0,1,0
1.4375,1.175,0.4125,24.1821235,5.0745605,9.922325,16,0,0,1
1.0,0.7625,0.325,8.32057825,1.91359125,2.9766975,9,0,0,1
1.5625,1.1875,0.325,24.36639525,5.03203625,6.80388,13,1,0,0
1.375,1.125,0.375,24.8058125,4.97533725,7.83863675,10,1,0,0
1.4625,1.05,0.3875,27.91008275,6.10931725,8.15048125,13,1,0,0
1.2625,1.0,0.4125,20.6667855,4.3941725,7.087375,9,1,0,0
0.95,0.6875,0.275,7.257472,1.51669825,2.14038725,6,0,1,0
0.6375,0.4625,0.15,2.62232875,0.5953395,0.7087375,6,0,1,0
1.325,1.0375,0.325,23.88445375,5.51397775,7.5126175,20,0,0,1
0.525,0.375,0.125,1.09145575,0.24097075,0.283495,3,0,0,1
1.5,1.2,0.425,29.937072,6.90310325,8.88756825,10,1,0,0
1.1125,0.8125,0.3125,12.8990225,3.18931875,3.96893,9,1,0,0
1.1625,0.925,0.2875,15.138633,2.778251,4.0539785,7,0,1,0
1.3125,0.9375,0.3,17.90270925,3.231843,5.386405,9,0,1,0
0.575,0.425,0.125,1.6159215,0.3685435,0.453592,5,0,1,0
1.4,1.1,0.35,23.3883375,3.9405805,6.9456275,10,0,1,0
1.3875,1.075,0.3875,20.96445525,4.06815325,7.93786,10,0,1,0
1.0125,0.7625,0.2125,7.38504475,1.68679525,2.4097075,8,0,0,1
1.1,0.8875,0.2875,11.7650425,2.62232875,3.7137845,11,1,0,0
1.8,1.4125,0.5,59.68987225,10.2908685,14.004653,12,0,0,1
1.4,1.1375,0.3875,22.5945515,5.386405,6.87475375,11,0,0,1
1.425,1.125,0.3375,28.91649,5.783298,7.087375,9,0,0,1
0.9,0.675,0.225,5.34388075,1.09145575,1.5592225,5,1,0,0
1.15,0.8875,0.35,13.9196045,3.2601925,4.932813,10,0,0,1
1.3,1.0125,0.3125,18.24290325,4.91863825,5.953395,12,1,0,0
1.6,1.2625,0.475,35.02580725,8.80251975,10.3475675,14,1,0,0
1.1375,0.875,0.35,14.69921575,3.58621175,3.8271825,10,1,0,0
1.375,1.0625,0.35,26.988724,5.51397775,6.19436575,7,1,0,0
1.7125,1.375,0.5,50.24948875,10.9712565,13.891255,11,0,0,1
0.9875,0.725,0.2375,9.0434905,2.26796,2.324659,7,0,1,0
1.6625,1.3375,0.4875,45.529297,10.999606,13.60776,14,0,0,1
1.1,0.85,0.2625,11.396499,2.70737725,4.6776675,10,0,0,1
1.4875,1.2,0.4125,35.777069,8.0229085,11.623295,17,0,0,1
0.8125,0.625,0.2,4.91863825,0.97805775,1.3891255,7,0,1,0
1.6375,1.35,0.5375,52.276478,9.2702865,16.5844575,22,0,0,1
1.575,1.2125,0.3625,30.107169,5.06038575,9.53960675,12,0,0,1
1.4625,1.125,0.3375,24.2388225,5.3013565,7.37087,9,0,1,0
1.375,1.0625,0.4,27.499015,3.9405805,13.60776,20,0,0,1
0.4625,0.3375,0.1125,0.907184,0.18427175,0.283495,4,0,1,0
1.225,0.95,0.325,15.2803805,3.84135725,4.6776675,12,1,0,0
1.7625,1.35,0.5125,49.8100715,11.8217415,13.0691195,9,1,0,0
1.4375,1.1375,0.4125,24.5790165,5.11708475,7.597666,8,0,0,1
1.4125,1.2,0.4375,27.1304715,6.0951425,7.7961125,18,1,0,0
1.4625,1.175,0.425,31.1561005,6.59125875,10.149121,20,1,0,0
1.6625,1.35,0.4375,38.1867765,7.200773,11.7650425,17,0,0,1
1.375,1.075,0.375,24.79163775,5.40057975,7.030676,9,0,0,1
1.45,1.1125,0.4,27.895908,5.6982495,7.654365,9,0,0,1
1.7625,1.3625,0.425,44.79221,12.94154675,7.5126175,11,1,0,0
1.3,0.95,0.325,15.15280775,3.458639,4.35164825,8,0,1,0
1.4125,1.075,0.3125,18.55474775,3.9405805,5.953395,9,0,1,0
1.425,1.0875,0.3625,25.67047225,6.67630725,7.7961125,10,0,0,1
1.125,0.8875,0.275,12.99824575,1.8994165,3.96893,8,0,1,0
0.8875,0.725,0.225,9.28446125,2.438057,2.551455,9,0,0,1
1.45,1.15,0.3375,26.251637,5.896696,7.7961125,8,1,0,0
0.425,0.3125,0.1375,0.66621325,0.15592225,0.226796,6,0,1,0
1.5375,1.175,0.4125,31.978236,6.22271525,9.63883,10,0,0,1
1.5625,1.2375,0.4,34.983283,5.443104,9.922325,13,1,0,0
1.175,0.875,0.325,13.210867,2.8066005,4.1106775,11,0,1,0
1.6375,1.3,0.45,42.297454,10.20582,10.0640725,11,0,0,1
1.4125,1.075,0.325,22.226008,5.34388075,6.0384435,9,0,0,1
1.4375,1.1,0.3125,24.13959925,4.86193925,5.57067675,9,0,1,0
1.6125,1.25,0.475,34.8415355,7.881161,11.1980525,17,0,0,1
0.875,0.6625,0.225,6.39281225,1.37495075,1.984465,7,0,0,1
1.1,0.875,0.3,10.6310625,2.73572675,3.2601925,9,0,1,0
1.55,1.2,0.3875,35.59279725,10.602713,9.00096625,11,0,0,1
1.1,0.825,0.275,10.50348975,2.381358,3.40194,7,0,1,0
1.575,1.2875,0.4125,38.328524,9.8939755,12.757275,20,0,0,1
1.6,1.2375,0.4125,37.0527965,8.278054,7.540967,11,0,0,1
1.5625,1.25,0.4125,36.514156,8.60407325,8.9300925,9,1,0,0
0.6375,0.4625,0.15,2.494756,0.5953395,0.6520385,5,0,1,0
1.8,1.375,0.5125,61.3766675,14.8834875,11.453198,10,0,0,1
1.5375,1.2,0.4,35.50774875,7.35669525,9.355335,8,1,0,0
1.1875,0.9125,0.3125,15.49300175,3.35941575,4.876114,9,0,1,0
1.425,1.15,0.3875,28.36367475,5.8116475,7.5126175,11,0,0,1
0.8375,0.55,0.175,4.819415,1.03475675,1.417475,6,1,0,0
1.475,1.175,0.425,25.51455,5.40057975,7.087375,11,1,0,0
0.8375,0.65,0.25,5.443104,1.65844575,1.984465,8,0,1,0
0.9625,0.7,0.225,6.463686,1.190679,1.85689225,5,0,1,0
1.5,1.175,0.4375,31.3261975,7.0023265,8.9300925,15,0,0,1
1.225,0.95,0.3125,15.5638755,3.04757125,4.932813,10,1,0,0
1.6125,1.2125,0.5375,42.921143,7.41339425,18.0019325,16,0,0,1
0.9875,0.7375,0.25,7.69688925,0.92135875,2.4097075,10,0,1,0
1.0375,0.7625,0.3,9.525432,2.154562,2.28213475,7,0,1,0
1.3,1.0625,0.425,19.29183475,4.932813,5.5281525,10,0,1,0
1.125,0.8,0.25,10.8011595,2.1262125,3.2601925,9,0,0,1
1.65,1.2625,0.475,40.78075575,8.0796075,5.046211,11,0,0,1
0.9375,0.7625,0.225,9.19941275,1.60174675,2.6932025,5,0,0,1
1.25,0.925,0.3,15.43630275,3.01922175,4.309124,8,0,1,0
1.475,1.1875,0.4,26.80445225,5.216308,7.654365,19,0,0,1
1.525,0.9125,0.3875,30.51823675,7.0590255,7.654365,9,0,0,1
1.65,1.325,0.425,37.591437,7.44174375,12.47378,13,1,0,0
0.65,0.5,0.175,2.608154,0.56699,0.850485,6,0,1,0
1.4375,1.1125,0.3375,25.0326085,5.76912325,7.37087,11,1,0,0
1.125,0.875,0.3625,15.37960375,3.4869885,4.9611625,13,1,0,0
1.3375,1.0125,0.4625,23.65765775,4.89028875,8.221355,16,0,0,1
0.75,0.5375,0.125,3.35941575,0.63786375,1.190679,4,0,1,0
1.575,1.2,0.375,33.40988575,7.030676,9.17106325,8,0,0,1
1.2875,0.9875,0.3375,14.628342,3.742134,4.592619,9,1,0,0
1.45,1.1375,0.3,30.43318825,7.75358825,7.5126175,10,1,0,0
1.4125,1.0875,0.4625,27.82503425,3.855532,11.056305,13,0,0,1
1.2125,0.925,0.325,14.911837,2.9766975,4.40834725,6,0,0,1
1.375,0.95,0.4125,34.1611475,8.334753,9.48290775,10,1,0,0
1.2875,1.0,0.3375,18.030282,3.44446425,5.25883225,9,0,1,0
1.2,0.875,0.25,14.7133905,3.61456125,3.572037,7,0,1,0
1.25,0.975,0.3375,18.69649525,4.35164825,4.43669675,6,0,0,1
1.625,1.2625,0.4125,38.4702715,7.9662095,12.190285,11,1,0,0
1.45,1.2,0.45,35.42270025,7.654365,10.5176645,8,1,0,0
1.4125,1.0875,0.375,28.066005,5.17378375,5.839997,8,0,0,1
1.4375,1.125,0.4,27.71163625,6.5487345,9.355335,12,1,0,0
1.4,1.0625,0.3375,23.26076475,5.2446575,6.690482,9,0,1,0
1.75,1.375,0.5,43.1762885,8.674947,12.48795475,13,0,0,1
1.1875,0.925,0.3125,18.5689225,4.89028875,5.2446575,10,0,0,1
1.425,1.125,0.3875,33.83512825,5.953395,9.7238785,10,0,0,1
1.5125,1.2625,0.45,40.653183,7.484268,12.2186345,11,1,0,0
1.45,1.125,0.4625,28.22192725,7.711064,8.0796075,11,1,0,0
1.6375,1.35,0.4125,39.7743485,6.76135575,11.90679,11,0,0,1
1.55,1.2375,0.425,30.107169,6.0384435,9.63883,11,1,0,0
1.6125,1.2875,0.375,34.359594,5.82582225,10.9145575,10,1,0,0
0.9625,0.775,0.25,8.06543275,2.1262125,2.83495,11,0,0,1
1.3375,1.025,0.325,20.25571775,4.082328,5.88252125,9,1,0,0
1.525,1.175,0.4125,29.823674,6.860579,7.5693165,9,0,0,1
1.55,1.1625,0.3625,25.8263945,6.08096775,7.881161,10,0,0,1
1.35,1.0625,0.4,26.80445225,5.68407475,8.3631025,9,1,0,0
1.4375,1.15,0.3625,28.19357775,6.4920355,7.5126175,7,1,0,0
1.475,1.175,0.4,34.189497,6.87475375,8.7599955,8,0,0,1
1.7625,1.375,0.425,34.5580405,6.690482,8.5331995,9,1,0,0
1.25,0.925,0.375,30.09299425,6.3219385,8.391452,9,0,0,1
1.3,1.025,0.4,20.184844,4.3374735,6.3786375,10,1,0,0
1.2375,0.975,0.3125,18.86659225,4.592619,5.6699,11,0,1,0
1.1,0.85,0.2625,9.752228,2.2963095,3.5436875,8,0,1,0
1.325,1.0875,0.3375,20.87940675,3.72795925,6.23689,12,0,0,1
1.125,0.8625,0.2625,11.66581925,3.18931875,3.8271825,7,0,0,1
1.3375,1.0125,0.35,23.189891,4.86193925,5.3580555,7,0,0,1
1.6125,1.2375,0.4625,42.33997825,7.89533575,12.8990225,15,0,0,1
1.05,0.7875,0.275,11.41067375,2.3530085,2.87747425,8,0,1,0
1.7875,1.4125,0.4375,55.35239875,11.86426575,11.72251825,10,0,0,1
1.3125,1.0125,0.3125,18.6256215,4.26659975,4.762716,10,0,1,0
1.775,1.4,0.55,57.1242425,12.870673,16.045817,11,0,0,1
1.675,1.2625,0.4375,28.76056775,7.6827145,10.61688775,10,1,0,0
1.4125,1.1125,0.3125,23.54425975,5.06038575,6.520385,11,1,0,0
1.525,1.2375,0.4,30.8726055,5.613201,10.886208,11,1,0,0
1.5125,1.125,0.4125,34.65726375,5.726599,10.9145575,13,1,0,0
0.8625,0.6625,0.225,4.6209685,1.0489315,1.37495075,10,0,0,1
2.0375,1.625,0.625,63.9281225,11.90679,22.60872625,14,1,0,0
1.4625,1.15,0.3625,23.99785175,4.7343665,8.3631025,10,0,1,0
0.5875,0.4375,0.1,1.99863975,0.4252425,0.56699,5,0,1,0
1.8,1.4375,0.4875,60.96559975,10.829509,16.5844575,10,1,0,0
1.6625,1.3125,0.4,38.6403685,7.9095105,9.63883,8,0,0,1
1.3625,1.05,0.3125,27.62658775,4.932813,8.6465975,13,0,0,1
1.2125,0.925,0.2875,18.0586315,3.78465825,3.628736,7,0,1,0
1.5875,1.275,0.525,45.302501,8.03708325,16.44271,15,0,0,1
1.7,1.2625,0.425,38.08755325,8.4198015,10.0640725,12,1,0,0
1.2,0.95,0.3125,17.70426275,3.07592075,4.72019175,8,0,1,0
1.2625,0.9625,0.275,18.5689225,4.252425,5.2446575,9,0,0,1
1.25,1.0,0.3125,18.92329125,3.72795925,6.23689,10,1,0,0
1.6375,1.2875,0.5,38.9238635,9.56795625,13.891255,16,0,0,1
1.2625,0.975,0.4,18.257078,5.74077375,4.63514325,9,1,0,0
1.075,0.875,0.275,11.509897,2.2963095,3.8271825,10,0,0,1
1.2875,1.0,0.3125,15.94659375,3.52951275,4.819415,7,0,1,0
1.6125,1.2125,0.3875,42.2124055,8.845044,10.77281,18,0,0,1
1.1625,0.975,0.275,18.01610725,4.4508715,6.3786375,13,1,0,0
1.025,0.8,0.2875,10.9712565,2.84912475,2.79242575,11,1,0,0
1.425,1.05,0.3875,28.576296,5.4714535,9.63883,13,0,0,1
0.85,0.6375,0.1875,5.10291,1.13398,1.48834875,6,0,1,0
1.0375,0.85,0.325,10.41844125,2.50893075,3.40194,10,1,0,0
1.6125,1.275,0.4125,39.7743485,7.12989925,12.88484775,11,0,0,1
1.325,1.025,0.3125,21.8007655,4.9044635,6.0951425,9,0,0,1
1.4,1.0625,0.3125,26.421734,6.0384435,9.4970825,9,1,0,0
1.575,1.2,0.375,36.0322145,6.87475375,8.788345,11,0,0,1
1.3,0.975,0.35,20.76600875,4.082328,7.37087,19,0,1,0
1.45,1.125,0.4375,30.277266,5.7549485,9.07184,13,0,0,1
1.4875,1.2,0.5,27.6407625,5.76912325,9.63883,15,1,0,0
1.525,1.15,0.4,28.3495,5.5848515,7.7961125,10,0,0,1
1.3625,1.0125,0.3375,16.85377775,3.35941575,5.2446575,8,0,1,0
1.375,1.0375,0.45,33.04134225,8.5331995,8.8166945,9,1,0,0
0.925,0.725,0.2875,7.087375,1.6159215,2.1262125,9,1,0,0
1.4875,1.2125,0.375,30.71668325,6.5487345,7.824462,8,0,0,1
1.575,1.2625,0.45,36.060564,8.3631025,8.9300925,11,0,1,0
1.525,1.2,0.425,32.2333815,8.221355,9.8372765,10,0,0,1
1.325,1.0625,0.3875,22.41027975,4.8477645,7.35669525,9,0,0,1
0.875,0.6625,0.225,5.5848515,1.03475675,2.1829115,7,0,0,1
0.6875,0.5,0.2,2.8066005,0.680388,0.850485,5,0,0,1
1.25,0.9375,0.3125,16.14504025,3.515338,4.4508715,7,0,1,0
1.3,0.9875,0.45,18.14368,3.118445,6.9456275,22,1,0,0
1.25,0.9875,0.3,15.2236815,3.07592075,5.06038575,9,0,1,0
1.5,1.25,0.425,32.034935,7.5693165,9.4970825,11,1,0,0
0.5875,0.4,0.1,1.360776,0.510291,0.4252425,5,0,1,0
1.3125,1.0,0.35,17.16562225,3.061746,5.953395,9,0,1,0
1.3,1.025,0.2875,21.829115,4.4508715,7.37087,11,0,0,1
0.875,0.6375,0.225,5.06038575,0.86465975,1.48834875,8,0,1,0
1.175,0.95,0.3625,16.62698175,4.082328,5.2446575,8,0,0,1
1.5,1.1625,0.4125,29.426781,6.25106475,7.1157245,9,0,0,1
0.8625,0.6375,0.25,5.5848515,1.4458245,1.70097,9,1,0,0
1.4375,1.1,0.375,27.8675585,6.0951425,6.7755305,8,0,1,0
1.0625,0.85,0.2625,11.0279555,2.56562975,2.494756,6,0,1,0
1.1375,0.8875,0.3375,13.45183775,2.65067825,4.762716,13,0,0,1
1.325,1.075,0.4,20.53921275,3.61456125,6.80388,9,0,1,0
1.65,1.2625,0.475,39.81687275,9.56795625,10.61688775,9,1,0,0
1.125,0.875,0.325,15.5071765,3.98310475,3.98310475,8,0,1,0
1.425,1.1625,0.45,28.33532525,7.8528115,8.3631025,16,1,0,0
1.8,1.475,0.5125,49.59745025,11.97766375,13.60776,11,1,0,0
1.1875,0.925,0.3125,18.3988255,3.855532,4.025629,8,0,0,1
1.25,0.9375,0.35,15.8473705,3.8271825,4.7910655,9,0,1,0
1.575,1.225,0.425,34.5013415,6.010094,8.788345,11,0,1,0
1.1375,0.8875,0.325,14.5999925,3.61456125,4.9611625,11,0,0,1
1.625,1.2625,0.4375,34.23202125,7.427569,11.056305,10,1,0,0
1.6125,1.225,0.4,35.4652245,9.48290775,8.97261675,9,0,0,1
1.5875,1.2625,0.475,37.74735925,7.144074,12.3320325,17,0,1,0
1.625,1.2125,0.35,33.3106625,6.90310325,6.0951425,8,0,0,1
1.775,1.425,0.4875,56.14618475,13.96212875,13.60776,12,1,0,0
1.5125,1.2875,0.425,36.5425055,8.34892775,9.39785925,9,1,0,0
1.5625,1.225,0.4625,33.1405655,7.18659825,9.752228,11,0,0,1
1.5625,1.25,0.4875,38.8104655,6.19436575,10.489315,17,0,0,1
1.875,1.5375,0.5125,64.16909325,11.9918385,20.581737,12,1,0,0
1.0875,0.8375,0.275,9.468733,2.19708625,2.73572675,7,0,1,0
1.5375,1.1625,0.375,26.1665885,5.17378375,6.84640425,9,1,0,0
1.2625,0.9875,0.3375,16.76872925,3.72795925,5.2446575,12,0,0,1
1.45,1.1625,0.3625,25.1460065,4.69184225,7.5126175,11,0,0,1
1.7,1.425,0.5125,52.219779,11.566596,18.427175,20,1,0,0
1.375,1.0625,0.375,23.57260925,5.00368675,6.13766675,10,0,0,1
1.2625,1.0,0.3125,21.829115,4.5075705,7.2291225,13,0,0,1
1.1875,0.9,0.3,16.76872925,3.118445,3.6003865,6,1,0,0
1.3125,1.0,0.325,18.29960225,3.52951275,4.819415,8,0,1,0
1.475,1.1,0.35,28.5479465,5.96756975,8.29222875,9,1,0,0
1.425,1.1,0.3875,31.638042,6.56290925,7.654365,13,0,0,1
1.55,1.2125,0.45,32.715323,7.257472,8.9300925,12,0,1,0
1.45,1.1875,0.3375,26.2232875,4.6776675,7.7961125,14,1,0,0
1.5375,1.2625,0.475,39.7743485,8.29222875,10.3475675,8,0,0,1
1.35,1.1375,0.35,27.555714,7.2291225,7.6260155,10,0,0,1
1.6,1.325,0.4125,33.72173025,8.50485,9.922325,11,0,0,1
1.55,1.2,0.4375,29.49765475,6.30776375,8.50485,9,1,0,0
1.1375,0.925,0.275,14.571643,3.50116325,3.572037,8,0,1,0
1.05,0.8125,0.2875,8.17883075,1.6159215,3.21766825,15,0,0,1
1.2875,0.875,0.2625,13.45183775,3.4869885,3.61456125,10,0,1,0
1.125,0.825,0.2625,10.53183925,2.22543575,2.76407625,7,0,1,0
1.1375,0.875,0.325,13.39513875,2.11203775,4.252425,9,0,1,0
1.2625,0.9625,0.2875,17.463292,3.04757125,5.953395,11,1,0,0
1.5125,1.2375,0.425,35.11085575,6.98815175,11.056305,14,1,0,0
1.15,0.9,0.25,13.13999325,2.6365035,3.2601925,7,0,1,0
1.575,1.275,0.575,43.6298805,7.98038425,16.159215,17,0,0,1
1.075,0.8125,0.25,10.33339275,2.33883375,2.9766975,7,0,1,0
1.425,1.0875,0.3125,25.41532675,5.20213325,7.7961125,9,0,0,1
1.125,0.8875,0.3,11.21222725,2.16873675,4.1106775,9,0,0,1
1.525,1.2,0.35,29.2283345,7.41339425,7.654365,8,0,0,1
1.6125,1.375,0.4375,36.61337925,8.63242275,9.355335,14,1,0,0
1.35,1.0625,0.325,20.42581475,4.7910655,6.3786375,10,0,1,0
1.4625,1.125,0.4375,31.96406125,7.427569,9.4970825,11,0,0,1
1.675,1.3125,0.45,47.10269425,10.33339275,12.190285,10,0,0,1
1.525,1.2125,0.425,31.19862475,6.4920355,8.6465975,11,1,0,0
1.5875,1.2625,0.3875,36.55668025,8.901743,9.7805775,11,1,0,0
0.575,0.4125,0.15,1.45999925,0.41106775,1.020582,4,0,1,0
1.625,1.3,0.4875,47.513762,12.47378,13.324265,15,0,0,1
1.0,0.725,0.25,7.58349125,1.71514475,2.16873675,5,0,1,0
1.5625,1.2,0.3625,30.7592075,6.93145275,9.2702865,10,0,0,1
1.45,1.1625,0.3625,27.9667818,6.10931725,7.087375,11,1,0,0
1.1875,0.95,0.35,19.5328055,3.72795925,5.54232725,7,1,0,0
1.8,1.4125,0.3625,33.6508565,5.51397775,7.61184075,8,0,0,1
1.7125,1.35,0.5375,48.26502375,10.36174225,13.42348825,14,1,0,0
1.4,1.075,0.3875,24.59319125,4.876114,6.4920355,8,0,0,1
0.825,0.6375,0.2375,5.31553125,1.2757275,1.70097,7,0,0,1
1.1,0.8375,0.275,11.169703,2.721552,3.458639,9,0,0,1
1.4,1.0625,0.3375,26.69105425,5.71242425,5.59902625,9,0,0,1
1.5,1.1625,0.5,35.6920205,5.62737575,10.1207715,9,0,0,1
1.05,0.8125,0.2875,10.035723,1.814368,2.9766975,8,0,1,0
1.125,0.8875,0.3,11.679994,1.88524175,4.53592,19,0,1,0
1.275,0.9875,0.325,17.08057375,4.0539785,4.592619,7,0,1,0
1.575,1.2375,0.4,30.9860035,6.2652395,8.9300925,12,0,0,1
1.9125,1.4625,0.45,67.982101,14.514944,15.12445825,12,0,0,1
1.475,1.1375,0.3625,30.1355185,6.93145275,7.087375,8,1,0,0
1.525,1.175,0.4,28.973189,6.64795775,8.34892775,9,0,0,1
0.7125,0.525,0.1375,2.8632995,0.4819415,0.94970825,5,0,1,0
0.6375,0.475,0.175,2.31048425,0.453592,0.8788345,5,0,1,0
1.3625,1.0125,0.4375,27.78251,5.8683465,10.77281,18,1,0,0
1.35,1.0125,0.3125,25.2594045,5.42892925,5.726599,9,0,0,1
1.65,1.2875,0.3875,40.86580425,10.07824725,9.4970825,10,0,0,1
1.775,1.3625,0.4375,54.0624965,12.94154675,13.4660125,11,1,0,0
0.9125,0.6875,0.2125,6.3219385,1.06310625,2.1262125,7,0,1,0
1.625,1.3125,0.475,38.79629075,8.391452,11.3398,11,0,0,1
1.5625,1.175,0.3625,27.895908,5.6699,7.5126175,11,1,0,0
1.6125,1.2625,0.4625,41.4753185,11.07047975,11.793392,10,0,0,1
1.6625,1.3375,0.475,42.410852,7.98038425,13.4660125,17,1,0,0
1.3875,1.0625,0.375,24.7491135,5.23048275,5.57067675,9,0,0,1
0.9875,0.8,0.25,8.71747125,1.51669825,2.551455,8,0,1,0
1.75,1.3875,0.5,52.673371,10.39009175,16.8679525,11,0,0,1
1.0875,0.875,0.275,10.886208,2.84912475,3.5436875,13,1,0,0
1.4375,1.175,0.375,27.73998575,5.556502,7.824462,9,0,0,1
1.3875,1.05,0.3625,24.64989025,7.29999625,7.087375,14,0,0,1
1.3125,0.9875,0.4125,22.169309,3.98310475,8.0796075,19,0,0,1
1.5,1.175,0.3875,29.370082,5.556502,9.2135875,20,0,0,1
1.45,1.1875,0.375,27.499015,6.13766675,9.922325,11,0,0,1
1.5625,1.2875,0.425,37.7331845,8.51902475,10.2341695,9,0,0,1
1.2,0.9625,0.3625,18.14368,3.98310475,4.46504625,6,0,0,1
1.5875,1.3375,0.475,35.210079,7.01650125,11.056305,14,1,0,0
1.4125,1.1375,0.375,27.20134525,6.78970525,6.520385,9,0,0,1
1.6,1.35,0.4375,44.5370645,7.6827145,13.4660125,18,1,0,0
1.5625,1.225,0.4375,37.77570875,7.6827145,11.4815475,10,0,0,1
1.175,0.9,0.3375,14.2030995,3.2601925,4.6776675,10,0,0,1
1.425,1.125,0.45,25.741346,6.1518415,7.2291225,9,1,0,0
0.8,0.6,0.225,4.46504625,0.75126175,1.20485375,5,0,1,0
0.5125,0.375,0.1625,1.13398,0.3118445,0.3685435,4,0,1,0
1.45,1.1375,0.425,25.72717125,6.05261825,8.0796075,13,1,0,0
1.6,1.2875,0.45,35.3518265,8.29222875,10.44679075,10,0,0,1
1.6625,1.3375,0.3875,39.2073585,7.27164675,13.7495075,14,0,0,1
1.75,1.4375,0.425,37.137845,8.901743,11.90679,14,1,0,0
0.95,0.7625,0.2375,7.98038425,1.48834875,2.551455,8,1,0,0
0.4,0.275,0.0625,0.55281525,0.1417475,0.170097,4,0,1,0
1.625,1.4125,0.5,47.18774275,10.4042665,12.190285,12,1,0,0
1.2875,1.05,0.3375,20.1564945,4.082328,5.8116475,13,0,1,0
0.9625,0.7375,0.2375,9.4970825,2.664853,2.551455,7,0,0,1
1.4625,1.05,0.3875,29.313383,6.30776375,9.07184,11,1,0,0
0.5875,0.4375,0.1625,1.74349425,0.56699,0.5386405,6,0,1,0
0.675,0.475,0.15,2.8066005,0.4819415,0.850485,5,0,1,0
1.375,1.075,0.3625,22.38193025,4.8477645,6.3219385,11,0,1,0
0.6,0.4625,0.175,2.02698925,0.510291,0.7087375,6,0,1,0
1.8,1.4375,0.425,54.81375825,11.0279555,14.458245,13,1,0,0
1.2625,0.8875,0.3125,17.0380495,3.41611475,5.2446575,8,0,1,0
1.45,1.1125,0.3125,20.11397025,3.98310475,6.6621325,9,0,1,0
1.4,1.125,0.4,29.01571325,7.597666,8.50485,10,1,0,0
0.5125,0.3875,0.1125,1.20485375,0.15592225,0.43941725,7,0,0,1
1.025,0.7875,0.275,9.1001895,1.85689225,2.6932025,10,1,0,0
1.3,0.9875,0.3125,16.48523425,3.58621175,4.819415,10,0,0,1
1.5,1.15,0.425,33.46658475,9.5537815,9.3269855,11,0,0,1
1.1875,0.9,0.275,12.91319725,2.73572675,4.1106775,9,0,1,0
1.4875,1.125,0.375,31.581343,6.25106475,7.087375,11,1,0,0
1.5875,1.275,0.4625,36.457457,8.3631025,11.63746975,12,1,0,0
1.45,1.075,0.3125,25.84056925,5.88252125,3.4302895,10,0,0,1
1.5125,1.2375,0.3625,29.880373,6.39281225,10.20582,12,0,1,0
1.5625,1.2125,0.4,32.601925,7.2858215,9.39785925,11,0,1,0
1.3875,1.125,0.3625,25.9397925,6.973977,8.0796075,11,0,0,1
1.725,1.375,0.5,44.4803655,10.41844125,13.04077,12,1,0,0
1.3,1.0375,0.35,18.10115575,3.98310475,4.8477645,8,0,1,0
1.25,0.95,0.3375,16.839603,2.948348,4.43669675,9,0,1,0
1.575,1.1875,0.4375,40.3413385,9.59630575,13.891255,14,1,0,0
1.175,0.925,0.275,15.74814725,3.2601925,4.6209685,8,0,1,0
1.0875,0.75,0.3,16.91047675,3.9405805,4.66349275,8,0,1,0
1.575,1.2,0.4125,35.76289425,7.8528115,11.01378075,10,1,0,0
1.475,1.1875,0.3875,24.2955215,4.932813,7.93786,13,0,0,1
0.825,0.6375,0.2375,4.876114,0.72291225,1.70097,6,0,1,0
